"Data from Steven Cook (steven.cook2@gmail.com), supported by the Emmons Lab, Albert Einstein College of Medicine",,,,
idx,pre,post,sections,type
3706,RIGL,RIBL,1,chemical
3707,DVC,RIGL,1,chemical
3708,DVC,RMFL,1,chemical
3709,RMHL,syn3,1,chemical
3710,RMHL,RID,1,chemical
3711,RMHL,RICR,1,chemical
3712,IL1VL,RMHL,1,chemical
3713,RMHL,RICL,1,chemical
3714,IL2DL,RMHL,1,chemical
3715,SDQL,AVBL,1,chemical
3716,SDQL,DVA,1,chemical
3717,SDQR,SDQL,1,chemical
3718,SDQR,SIBDR,1,chemical
3719,SDQR,SDQL,1,chemical
3720,SDQR,DVA,1,chemical
3721,SDQR,RMHR,1,chemical
3722,SDQR,AVBL,1,chemical
3723,SDQR,RICR,1,chemical
3724,SDQR,vBWMR7,1,chemical
3725,URXR,RMDR,1,chemical
3726,AQR,PVCR,2,chemical
3727,AQR,AVBR,2,chemical
3728,SMBDL,SIADL,1,chemical
3729,ALMR,SIADL,1,chemical
3730,ALMR,RMDDL,1,chemical
3731,SIADL,SMBDL,1,chemical
3732,SIADL,AVFR,1,chemical
3733,RMGR,ALMR,1,chemical
3734,RMGR,SIADL,1,chemical
3735,RMGR,RMDDL,1,chemical
3736,CEPDR,URXR,1,chemical
3737,URBR,URXR,1,chemical
3738,URBR,SIADL,1,chemical
3739,CEPDR,RICL,1,chemical
3740,RICR,RICL,1,chemical
3741,RICR,CEPDR,1,chemical
3742,CEPDR,URBR,1,chemical
3743,CEPDR,RICL,1,chemical
3744,SIADL,ALNR,3,chemical
3745,SIADL,RMDL,3,chemical
3746,SIADL,ALNR,1,chemical
3747,SIADL,RMDL,1,chemical
3748,RIAL,RIML,1,chemical
3749,RIAL,SIADL,1,chemical
3750,RIAL,RIML,1,chemical
3751,RIAL,SMDVR,2,chemical
3752,RIAL,SIADL,2,chemical
3753,RIAL,SMDVR,1,chemical
3754,SIADR,SMBDR,1,chemical
3755,ASJL,CEPDL,1,chemical
3756,CEPDL,SIADR,2,chemical
3757,CEPDL,SMBDR,2,chemical
3758,URBL,RMDDR,2,chemical
3759,URBL,SIAVL,2,chemical
3760,URBL,SIADR,2,chemical
3761,syn6,SIADR,2,chemical
3762,syn6,SMDDR,2,chemical
3763,ALNL,RMHL,1,chemical
3764,ALNL,SIADR,1,chemical
3765,RIAR,RMDL,1,chemical
3766,RIAR,SIADR,1,chemical
3767,RIAR,SIADR,1,chemical
3768,SMBDR,SIADR,1,chemical
3769,AIZR,SIADR,1,chemical
3770,SIADR,IL1VR,1,chemical
3771,SIADR,AVAL,1,chemical
3772,IL2VR,SIADR,1,chemical
3773,SMBDR,SIADR,1,chemical
3774,SDQL,AVDL,2,chemical
3775,SDQL,SAADR,2,chemical
3776,SMDVL,RIVL,2,chemical
3777,AVBL,SDQL,1,chemical
3778,BDUR,SDQL,2,chemical
3779,BDUR,ALMR,2,chemical
3780,SDQL,AVBR,1,chemical
3781,SDQL,AVDL,1,chemical
3782,SDQL,PVCL,1,chemical
3783,SDQL,SIBVL,1,chemical
3784,PVCL,AVBR,1,chemical
3785,PVCL,AVDL,1,chemical
3786,SDQL,RIPR,1,chemical
3787,RIVR,SIBVL,1,chemical
3788,RIVR,SIAVL,1,chemical
3789,RMDVR,SIAVL,2,chemical
3790,RIVR,SMDDL,1,chemical
3791,RIAR,SIAVL,1,chemical
3792,RIAR,SIAVL,1,chemical
3793,RIAR,RMDVR,1,chemical
3794,RIVR,RMDR,2,chemical
3795,RIVR,SIAVL,2,chemical
3796,RMDR,SIAVL,1,chemical
3797,RICL,syn3,2,chemical
3798,RICL,SMBDL,2,chemical
3799,SMBDL,SIAVL,2,chemical
3800,SMBDL,SIAVL,1,chemical
3801,SIAVL,ADEL,1,chemical
3802,SIAVL,IL2L,1,chemical
3803,SMBDR,SIAVR,1,chemical
3804,RMDVL,SIAVR,1,chemical
3805,RMDVL,SIBVR,1,chemical
3806,RMDVL,SIAVR,1,chemical
3807,CEPVR,SIAVR,1,chemical
3808,CEPVR,IL1VR,2,chemical
3809,CEPVR,OLQVR,2,chemical
3810,SIBVR,SIAVR,1,chemical
3811,SIAVR,RMDL,1,chemical
3812,DVA,SMBVR,1,chemical
3813,DVA,SMBDR,1,chemical
3814,SMBVR,RIAR,1,chemical
3815,SMBVR,SMBDR,1,chemical
3816,RIBR,RIAR,1,chemical
3817,URYVR,ADAR,1,chemical
3818,URYVR,SMBDR,1,chemical
3819,RMDVR,SIBDR,1,chemical
3820,RMDVR,SMBDR,1,chemical
3821,RICR,RIVL,1,chemical
3822,SMBDR,SAAVL,1,chemical
3823,SAAVL,SMBDR,2,chemical
3824,ALNL,SMBDR,1,chemical
3825,SAADR,SMBDR,1,chemical
3826,SAADR,SMBDR,1,chemical
3827,SMBDR,SAAVL,1,chemical
3828,SMBDR,SAAVL,1,chemical
3829,SMBDR,SAAVL,1,chemical
3830,SMBDR,ALNL,1,chemical
3831,ADEL,URBL,2,chemical
3832,ALML,CEPDL,1,chemical
3833,ALML,RMDDR,1,chemical
3834,ALML,BDUL,2,chemical
3835,ALML,CEPDL,1,chemical
3836,CEPDL,ALML,1,chemical
3837,AIML,AVDL,1,chemical
3838,AIML,ALML,1,chemical
3839,SIADR,ALML,1,chemical
3840,SIADR,CEPDL,1,chemical
3841,CEPDL,SMBDR,1,chemical
3842,URBL,URXL,3,chemical
3843,URBL,SMBDR,3,chemical
3844,RICL,SMBDR,1,chemical
3845,CEPDL,SMBDR,2,chemical
3846,CEPDL,OLQDL,2,chemical
3847,CEPDL,SIBDL,2,chemical
3848,CEPDL,URBL,2,chemical
3849,SMBDR,dBWML5,1,chemical
3850,SMBDR,dBWML5,3,chemical
3851,SMBDR,dBWML4,3,chemical
3852,IL2DL,OLQDL,1,chemical
3853,IL2DL,RIPL,1,chemical
3854,SMBDR,RMED,5,chemical
3855,SMBDR,dBWML1,5,chemical
3856,SMBDR,dBWML2,5,chemical
3857,SMBDR,dBWML2,1,chemical
3858,SMBDR,RMED,1,chemical
3859,SMBDR,RMED,1,chemical
3860,SMBDR,dBWML2,1,chemical
3861,SMBDR,dBWML6,1,chemical
3862,SMBDR,RMED,1,chemical
3863,SMBDR,SAAVL,1,chemical
3864,SMBDR,ALNL,1,chemical
3865,ASJL,ASKL,1,chemical
3866,ASJL,PVQL,1,chemical
3867,ASJL,ASKL,1,chemical
3868,ASJL,PVQL,1,chemical
3869,SMBDR,dBWML6,4,chemical
3870,SMBDR,RMED,4,chemical
3871,SMBDR,dBWML2,4,chemical
3872,SMBDR,dBWML6,2,chemical
3873,SMBDR,RMED,2,chemical
3874,SMBDR,dBWMR7,2,chemical
3875,SMBDR,RMED,2,chemical
3876,SMBDR,dBWMR7,4,chemical
3877,SMBDR,dBWML6,4,chemical
3878,SMBDR,RMED,4,chemical
3879,SMBDR,dBWMR7,2,chemical
3880,SMBDR,RMED,2,chemical
3881,SMBDR,dBWMR7,1,chemical
3882,RIFR,AVBR,2,chemical
3883,RIFR,ASHR,2,chemical
3884,RIFR,AVBR,2,chemical
3885,AVHR,AWBL,1,chemical
3886,AVHR,SMBDL,1,chemical
3887,SMBDL,AIZL,1,chemical
3888,AIZL,RIAL,5,chemical
3889,AIZL,SMBDL,5,chemical
3890,RICL,SMBDL,2,chemical
3891,RICL,syn3,2,chemical
3892,RICL,syn3,4,chemical
3893,RICL,SMDDL,4,chemical
3894,RICL,SMBDL,1,chemical
3895,RICL,syn3,1,chemical
3896,SAAVR,syn3,3,chemical
3897,RIVR,SMBDL,1,chemical
3898,RIVR,dBWMR7,1,chemical
3899,RICL,RIVR,2,chemical
3900,SAAVR,SAAVR,1,chemical
3901,SAAVR,SMBDL,1,chemical
3902,SMBDL,dBWMR1,1,chemical
3903,SMBDL,dBWMR6,1,chemical
3904,SMBDL,RMED,1,chemical
3905,SMBDL,dBWMR4,2,chemical
3906,SMBDL,dBWMR2,2,chemical
3907,SMBDL,dBWMR2,2,chemical
3908,ALNR,SMBDL,2,chemical
3909,ALNR,SAAVR,2,chemical
3910,ALNR,SMBDL,2,chemical
3911,SMBDL,SAAVR,3,chemical
3912,SMBDL,SAAVR,2,chemical
3913,CEPDR,RICR,3,chemical
3914,CEPDR,CEPDR,3,chemical
3915,CEPDR,RICR,1,chemical
3916,CEPDR,RICR,1,chemical
3917,CEPDR,OLQDR,3,chemical
3918,CEPDR,RICR,3,chemical
3919,CEPDR,URBR,3,chemical
3920,CEPDR,OLQDR,1,chemical
3921,CEPDR,IL1DR,1,chemical
3922,CEPDR,OLQDR,1,chemical
3923,SMBDL,dBWMR4,1,chemical
3924,SMBDL,dBWMR3,3,chemical
3925,SMBDL,dBWMR4,3,chemical
3926,SMBDL,dBWMR3,3,chemical
3927,SMBDL,dBWMR4,3,chemical
3928,SMBDL,dBWMR1,1,chemical
3929,SMBDL,dBWMR1,1,chemical
3930,SMBDL,dBWMR2,1,chemical
3931,SMBDL,dBWMR2,1,chemical
3932,SMBDL,dBWMR6,1,chemical
3933,SMBDL,dBWMR6,1,chemical
3934,SMBDL,dBWMR6,1,chemical
3935,SMBDL,dBWMR2,1,chemical
3936,SMBDL,dBWMR6,1,chemical
3937,SMBDL,RMED,1,chemical
3938,SMDDR,SIBVR,2,chemical
3939,syn6,AVBR,1,chemical
3940,syn6,SIBVR,1,chemical
3941,DVA,SAAVL,2,chemical
3942,DVA,AVAL,2,chemical
3943,DVA,SAAVL,1,chemical
3944,AIBR,AVEL,1,chemical
3945,AIBR,SIBVR,1,chemical
3946,PVCL,PVCR,1,chemical
3947,PVCL,AVBR,1,chemical
3948,URYVL,SIBVR,2,chemical
3949,URYVL,RID,2,chemical
3950,URYVL,SIBVL,1,chemical
3951,URYVL,SIBVR,1,chemical
3952,PVCR,RID,2,chemical
3953,PVCR,SIBVR,2,chemical
3954,PVCL,AVBL,3,chemical
3955,PVCL,SIBVL,3,chemical
3956,URYVR,AVBL,1,chemical
3957,URYVR,SIBVL,1,chemical
3958,PVCR,PVCL,1,chemical
3959,PVCR,AVDL,1,chemical
3960,PVCL,SIBVL,2,chemical
3961,PVCL,ADLR,2,chemical
3962,ADLR,ADAR,1,chemical
3963,ADAL,AVBR,1,chemical
3964,URBL,SIBVL,1,chemical
3965,URBL,SMBVL,1,chemical
3966,SMDDL,SIBVL,1,chemical
3967,ALML,AIML,1,chemical
3968,ALML,seamL,1,chemical
3969,ALML,AVEL,1,chemical
3970,AVFL,SMBVL,1,chemical
3971,AVFL,AIML,1,chemical
3972,SMBVL,AIML,1,chemical
3973,SMBVL,AVFL,1,chemical
3974,syn6,AIML,1,chemical
3975,syn6,ADLL,1,chemical
3976,AIML,AVFL,1,chemical
3977,AIML,AVFR,1,chemical
3978,AIML,ASJL,1,chemical
3979,AIML,RIFL,1,chemical
3980,AIML,AVJL,1,chemical
3981,AIML,AVHL,1,chemical
3982,AIML,CEPDL,2,chemical
3983,AIML,AVHL,1,chemical
3984,AIML,AVFL,1,chemical
3985,AIML,AVFL,1,chemical
3986,AIML,AVHR,1,chemical
3987,AIML,RIFL,1,chemical
3988,AIML,ASJL,1,chemical
3989,AIML,AVFR,1,chemical
3990,SAADL,RIGL,1,chemical
3991,SAADL,RIML,1,chemical
3992,RIGL,AIBR,1,chemical
3993,VB01,RIML,1,chemical
3994,VB01,AIBR,1,chemical
3995,AQR,AVBR,1,chemical
3996,AQR,RIGL,1,chemical
3997,RIML,AVBR,1,chemical
3998,RIML,AIBR,1,chemical
3999,AIBR,AVBR,1,chemical
4000,RIBL,BAGR,1,chemical
4001,RIBL,RIML,1,chemical
4002,RIBL,AVAL,1,chemical
4003,RIBL,BAGR,1,chemical
4004,RIML,RIBL,1,chemical
4005,RIML,AIBR,1,chemical
4006,RIBL,AVAL,1,chemical
4007,RIBL,AVBR,1,chemical
4008,AIBR,AVBR,1,chemical
4009,AIBR,RIML,1,chemical
4010,AIBR,RIML,5,chemical
4011,AIBR,AVBR,5,chemical
4012,AIBR,RIML,2,chemical
4013,AIBR,RIBL,2,chemical
4014,AIBR,AVBR,2,chemical
4015,AVBR,AIBR,1,chemical
4016,RIML,RIBL,1,chemical
4017,RIML,AVBR,1,chemical
4018,RIML,AIBR,1,chemical
4019,RIML,AVAL,1,chemical
4020,RIML,AVBR,1,chemical
4021,RIML,RIBL,1,chemical
4022,RIML,RIBL,1,chemical
4023,RIML,AIBR,1,chemical
4024,RIML,AIBR,1,chemical
4025,RIML,AIBR,1,chemical
4026,RIML,RIBL,1,chemical
4027,RIML,AIBR,1,chemical
4028,RIML,RIBL,1,chemical
4029,SAAVR,syn3,1,chemical
4030,SAAVR,syn3,1,chemical
4031,AIBR,RIML,1,chemical
4032,AIBR,RIBL,2,chemical
4033,RIML,RIBL,1,chemical
4034,RIML,AIBR,1,chemical
4035,SAAVR,RIML,1,chemical
4036,SAAVR,AIBR,1,chemical
4037,SAAVR,syn3,1,chemical
4038,AIBR,RIBL,1,chemical
4039,AIBR,RIML,1,chemical
4040,SAAVR,syn3,3,chemical
4041,SAAVR,RIMR,3,chemical
4042,AIBR,SIADL,1,chemical
4043,AIBR,SAAVR,1,chemical
4044,AIBR,RIML,1,chemical
4045,AIBR,RIML,1,chemical
4046,AIBR,SIBVR,1,chemical
4047,RIBL,AVDR,4,chemical
4048,RIBL,AVEL,4,chemical
4049,RIBL,AIBR,4,chemical
4050,AIBR,RIBL,3,chemical
4051,AIBR,AVEL,3,chemical
4052,AUAL,AVEL,2,chemical
4053,AUAL,RIBL,2,chemical
4054,AUAL,AVDR,2,chemical
4055,RIBL,AUAL,4,chemical
4056,RIBL,AVEL,4,chemical
4057,RIBL,AIBR,4,chemical
4058,AUAL,AIBR,1,chemical
4059,AUAL,RIBL,1,chemical
4060,AIBR,RIBL,1,chemical
4061,AIBR,AUAL,1,chemical
4062,RIGL,AIZL,1,chemical
4063,RIGL,AIBR,1,chemical
4064,AIZL,AIBR,1,chemical
4065,AIZL,URYDL,1,chemical
4066,SAADR,AIBR,1,chemical
4067,SAADR,RIML,1,chemical
4068,AIZL,RIML,2,chemical
4069,AIZL,AIBR,2,chemical
4070,DVC,RMFL,1,chemical
4071,DVC,RIGL,1,chemical
4072,DVC,RMFL,1,chemical
4073,AIBR,RIML,2,chemical
4074,AIBR,SMDVL,1,chemical
4075,AIBR,SAADR,1,chemical
4076,AIBR,RIML,2,chemical
4077,AIBR,SMDVL,2,chemical
4078,AIBR,SAADR,1,chemical
4079,AIBR,RMFL,1,chemical
4080,AIBR,RIML,1,chemical
4081,AIBR,RIMR,1,chemical
4082,AIBR,RIML,1,chemical
4083,AIBR,SMDVL,1,chemical
4084,AIBR,RIMR,1,chemical
4085,PVT,RIGR,1,chemical
4086,PVT,AIBR,1,chemical
4087,PVT,RIGL,1,chemical
4088,RIML,RIMR,1,chemical
4089,RIML,AIBR,1,chemical
4090,RIML,SAADR,1,chemical
4091,AIZL,AIBR,2,chemical
4092,AIZL,RIML,2,chemical
4093,AIZL,RIGL,1,chemical
4094,AIZL,AIBR,1,chemical
4095,RIGL,AIBR,1,chemical
4096,RIGL,AIZL,1,chemical
4097,AWBL,ASEL,1,chemical
4098,AWBL,AIBR,1,chemical
4099,AWBL,AIZL,1,chemical
4100,ASEL,AIBR,1,chemical
4101,ASEL,AFDR,1,chemical
4102,ADLR,AIBR,1,chemical
4103,ASEL,AIBR,1,chemical
4104,ASEL,AIYR,1,chemical
4105,AWCL,AWCR,1,chemical
4106,AWCL,AIBR,1,chemical
4107,AIAR,AIBR,2,chemical
4108,AIAR,AWCR,2,chemical
4109,AIAR,ADLR,2,chemical
4110,ADLR,AIAR,1,chemical
4111,ADLR,AIBR,1,chemical
4112,AIMR,AIAR,1,chemical
4113,AIMR,HSNL,1,chemical
4114,AIMR,AVFR,1,chemical
4115,AIMR,RMDR,1,chemical
4116,DVC,RMFR,1,chemical
4117,AIMR,AVDR,2,chemical
4118,AIMR,ASJR,2,chemical
4119,AIMR,ALA,2,chemical
4120,AIMR,PVNR,1,chemical
4121,AIMR,RIFR,1,chemical
4122,AIMR,URXR,1,chemical
4123,AIMR,AVFR,1,chemical
4124,AIMR,AVFL,1,chemical
4125,AIMR,ASJR,1,chemical
4126,AIMR,OLQDR,1,chemical
4127,AIMR,AVJR,1,chemical
4128,URBR,SIBDR,2,chemical
4129,URBR,SIBVR,2,chemical
4130,SAADL,SIBDR,1,chemical
4131,SAADL,RMDVR,1,chemical
4132,CEPDR,SIBDR,1,chemical
4133,ASEL,AWCR,1,chemical
4134,ASEL,AIBR,1,chemical
4135,ASEL,AWCR,1,chemical
4136,SAADL,OLLR,1,chemical
4137,SAADL,RIMR,1,chemical
4138,AUAR,AINL,1,chemical
4139,SIBDR,dBWMR4,1,chemical
4140,AINL,AFDR,1,chemical
4141,AINL,CEPVR,1,chemical
4142,BAGL,RIBR,1,chemical
4143,BAGL,AINL,1,chemical
4144,AINL,AUAR,1,chemical
4145,OLQDR,SIBDR,6,chemical
4146,OLQDR,RMDDL,6,chemical
4147,AINL,BAGL,2,chemical
4148,AINL,RIBR,2,chemical
4149,RIBR,AINL,1,chemical
4150,AINL,BAGL,1,chemical
4151,AINL,RIBR,1,chemical
4152,AINL,ASEL,1,chemical
4153,AINL,RIBL,1,chemical
4154,AINL,RIBL,1,chemical
4155,AINL,BAGL,1,chemical
4156,ASEL,AIBL,1,chemical
4157,ASEL,AIYL,1,chemical
4158,SAADL,SIBVL,1,chemical
4159,SAADL,SIBDL,1,chemical
4160,SAADL,AVBR,1,chemical
4161,AINR,BAGR,1,chemical
4162,RIR,ADFL,1,chemical
4163,BAGR,RIBL,1,chemical
4164,BAGR,RIAL,1,chemical
4165,BAGR,RIBL,1,chemical
4166,BAGR,RIAL,1,chemical
4167,AINR,BAGR,1,chemical
4168,AINR,RIBL,1,chemical
4169,AINR,BAGR,1,chemical
4170,AINR,RIBL,1,chemical
4171,AINR,CEHDL,1,chemical
4172,AINR,AINL,1,chemical
4173,AINR,CEHDL,1,chemical
4174,AQR,AVBR,3,chemical
4175,AINR,AWCL,2,chemical
4176,AINR,CEHDL,2,chemical
4177,AINR,AFDL,2,chemical
4178,SIBDL,SMBVL,1,chemical
4179,URBL,CEPDL,1,chemical
4180,SIBDL,CEPDL,1,chemical
4181,CEPDL,OLQDL,10,chemical
4182,CEPDL,IL1DL,10,chemical
4183,AINR,RID,1,chemical
4184,AINR,RID,1,chemical
4185,AWCR,AWCL,2,chemical
4186,AWCR,AIYL,2,chemical
4187,AWAL,AWBL,1,chemical
4188,AWAL,AIZL,1,chemical
4189,ASER,AIYL,2,chemical
4190,ASEL,AIYL,1,chemical
4191,ASEL,AWCL,1,chemical
4192,AIYL,AWCR,3,chemical
4193,AIYL,AWCL,3,chemical
4194,AWCL,AIBL,1,chemical
4195,AWCL,AIYL,1,chemical
4196,ASEL,AIYL,1,chemical
4197,ASEL,AIYL,1,chemical
4198,ASEL,AIYL,2,chemical
4199,ASEL,AWCL,2,chemical
4200,ASER,AIYL,1,chemical
4201,ASER,AFDL,1,chemical
4202,AIYL,AIZL,1,chemical
4203,AIYL,AIZL,1,chemical
4204,AIYL,AIZL,1,chemical
4205,AIYL,HSNR,1,chemical
4206,AIYL,AIZL,1,chemical
4207,AIYL,AWCL,1,chemical
4208,AIYL,AIZL,1,chemical
4209,AWCL,AIYL,1,chemical
4210,AIYL,AIZL,1,chemical
4211,AIYL,RIR,1,chemical
4212,AWCR,AIYL,1,chemical
4213,AWCR,AWCL,1,chemical
4214,OLQDL,RMDDR,1,chemical
4215,OLQDL,SIBDL,1,chemical
4216,AWCR,AIYL,1,chemical
4217,AWCR,AWCL,1,chemical
4218,OLQDL,RMDDR,1,chemical
4219,OLQDL,SIBDL,1,chemical
4220,AIYL,AIZL,1,chemical
4221,AIYL,AIZL,1,chemical
4222,OLQDL,RMDDR,1,chemical
4223,OLQDL,SIBDL,3,chemical
4224,OLQDL,RMDDR,3,chemical
4225,AIYL,AIZL,3,chemical
4226,AIYL,RIBL,3,chemical
4227,ASEL,AIBL,2,chemical
4228,ASEL,AIYL,2,chemical
4229,AWCL,AIYL,1,chemical
4230,ASEL,AIYL,1,chemical
4231,ASEL,AWCL,1,chemical
4232,PVR,AVBL,1,chemical
4233,PVR,SDQR,1,chemical
4234,SAAVR,ALNR,1,chemical
4235,ALML,ALML,1,chemical
4236,ASHL,AVBL,1,chemical
4237,ASHL,RIPL,1,chemical
4238,ADLL,AVBL,1,chemical
4239,ADLL,RIPL,1,chemical
4240,ADLL,AVBL,1,chemical
4241,ADLL,RIPL,1,chemical
4242,ADLL,RIPL,1,chemical
4243,ADLL,OLQVL,1,chemical
4244,ADAL,URAVL,1,chemical
4245,ADAL,RIPL,1,chemical
4246,IL2VL,URAVL,1,chemical
4247,IL2VL,RIPL,1,chemical
4248,RICL,CEPVL,1,chemical
4249,RICL,OLQVL,1,chemical
4250,IL2VL,IL1VL,3,chemical
4251,IL2VL,RIH,3,chemical
4252,IL2VL,RIAL,3,chemical
4253,CEPVL,OLQVL,4,chemical
4254,CEPVL,RICL,4,chemical
4255,CEPVL,RICR,4,chemical
4256,SAAVR,SMDDL,1,chemical
4257,SAAVR,RIMR,1,chemical
4258,SAAVR,RIAR,1,chemical
4259,SAAVR,ASIR,1,chemical
4260,syn3,SAAVR,6,chemical
4261,ASEL,RIAR,2,chemical
4262,SAAVR,syn3,7,chemical
4263,SAAVR,RIML,7,chemical
4264,SAAVR,syn3,1,chemical
4265,SAAVR,SMDDL,1,chemical
4266,AIYR,RIBR,4,chemical
4267,AIYR,AIZR,4,chemical
4268,AIYR,RIAR,5,chemical
4269,AIYR,RIBR,5,chemical
4270,AIYR,AIZR,5,chemical
4271,AIYR,RIAR,1,chemical
4272,RIH,RIAR,2,chemical
4273,RIH,AIYR,2,chemical
4274,RIH,RIBR,2,chemical
4275,RIH,RIAR,2,chemical
4276,RIH,AIYR,2,chemical
4277,RIH,RIBR,2,chemical
4278,ASER,AIBR,1,chemical
4279,ASER,AIYR,1,chemical
4280,AWCR,AIYR,1,chemical
4281,AWCR,AIBR,1,chemical
4282,AIYR,ASER,2,chemical
4283,AIYR,DROP-unk,2,chemical
4284,AIYR,ASEL,2,chemical
4285,ASER,AIYR,2,chemical
4286,ASEL,AIYR,1,chemical
4287,AWCR,ASEL,1,chemical
4288,AWCR,AIYR,1,chemical
4289,ASER,AIYR,1,chemical
4290,ASER,AWAR,1,chemical
4291,ASIL,AIYR,1,chemical
4292,ASER,AIYR,1,chemical
4293,ASEL,AIYR,1,chemical
4294,ASER,AIYR,2,chemical
4295,ASER,AIBR,2,chemical
4296,CEHDR,syn3,1,chemical
4297,CEHDR,SAAVR,2,chemical
4298,CEHDR,syn3,2,chemical
4299,CEHDR,RMDVR,2,chemical
4300,ASEL,AIYR,2,chemical
4301,ASEL,AIBR,2,chemical
4302,ASEL,AIBR,2,chemical
4303,ASEL,AIYR,2,chemical
4304,ASEL,AWCR,2,chemical
4305,ASER,AIYR,1,chemical
4306,ASEL,AIYR,1,chemical
4307,ASEL,AIBR,1,chemical
4308,ASER,AIYR,2,chemical
4309,ASEL,AIYR,2,chemical
4310,AFDR,AIYR,1,chemical
4311,ASEL,AIYR,1,chemical
4312,ASEL,AIYR,1,chemical
4313,ASEL,AIYR,2,chemical
4314,ASGR,AIYR,1,chemical
4315,AWAR,AIYR,1,chemical
4316,AFDR,AIYR,1,chemical
4317,AIYR,AWBR,1,chemical
4318,AIYR,AIZR,1,chemical
4319,CEHDR,BAGR,7,chemical
4320,CEHDR,SAAVR,7,chemical
4321,CEHDR,RMDVR,7,chemical
4322,ASEL,AIYR,1,chemical
4323,PVR,AVBR,1,chemical
4324,SAAVR,IL1DL,7,chemical
4325,SAAVR,RIPL,7,chemical
4326,SAAVR,IL1DL,4,chemical
4327,SAAVR,RIPL,4,chemical
4328,AVJR,AVDL,1,chemical
4329,AVJR,PVCR,1,chemical
4330,AVJR,AVBL,1,chemical
4331,PVCL,AVJR,2,chemical
4332,PVR,AVBR,2,chemical
4333,PVR,PVCL,2,chemical
4334,SAAVR,AVBL,1,chemical
4335,ASER,AIYR,5,chemical
4336,ASER,AIBR,5,chemical
4337,AWAR,RIFR,2,chemical
4338,AWAR,ASER,2,chemical
4339,ASEL,AIYR,2,chemical
4340,SAAVR,syn3,1,chemical
4341,RIMR,SAAVR,1,chemical
4342,RIMR,RIML,1,chemical
4343,ASER,AIYR,2,chemical
4344,SAAVR,IL1DL,1,chemical
4345,SAAVR,RIPL,1,chemical
4346,AWCR,AIBR,3,chemical
4347,AWCR,AIYR,3,chemical
4348,AWCR,ASER,3,chemical
4349,CEPDL,OLQDL,1,chemical
4350,CEPDL,IL1DL,1,chemical
4351,ASER,AIYR,1,chemical
4352,ASER,AIBR,1,chemical
4353,CEPDL,OLQDL,2,chemical
4354,CEPDL,IL1DL,2,chemical
4355,AIYR,RIBR,1,chemical
4356,AIYR,RIVR,1,chemical
4357,AIYR,BAGR,1,chemical
4358,BAGL,RIBR,2,chemical
4359,BAGL,RIVR,2,chemical
4360,BAGL,RIBR,1,chemical
4361,SMBDR,AVAL,1,chemical
4362,AUAR,RIBR,1,chemical
4363,AUAR,AIYR,1,chemical
4364,AINL,AFDR,1,chemical
4365,AINL,ASIL,1,chemical
4366,AINL,BAGL,1,chemical
4367,AINL,CEPVR,1,chemical
4368,CEPVL,RIPL,3,chemical
4369,CEPVL,URAVL,3,chemical
4370,CEPVL,OLQVL,3,chemical
4371,CEPVL,OLQVL,8,chemical
4372,CEPVL,IL1VL,8,chemical
4373,CEPVL,RMDVR,8,chemical
4374,CEPVL,RMHL,8,chemical
4375,ASIL,AIYR,1,chemical
4376,ASIL,ASER,1,chemical
4377,RMHL,SAAVL,1,chemical
4378,PVR,AVJL,1,chemical
4379,PVR,AVBL,2,chemical
4380,PVR,AVJR,2,chemical
4381,AWBR,AIYR,1,chemical
4382,AWBR,ASER,1,chemical
4383,ASER,AIYR,1,chemical
4384,RIAR,SMDDR,1,chemical
4385,RIAR,SMDVL,1,chemical
4386,AWAL,AWBL,2,chemical
4387,AWAL,AIZL,2,chemical
4388,AIZL,AIBR,1,chemical
4389,AIZL,AVER,1,chemical
4390,AWAL,AWBL,1,chemical
4391,AWAL,AIZL,1,chemical
4392,AWAL,AIZL,1,chemical
4393,ASER,AIZL,1,chemical
4394,AIZL,AFDL,1,chemical
4395,AWBL,ADFL,1,chemical
4396,RIAR,SMDVL,2,chemical
4397,RIAR,RMDDR,2,chemical
4398,RIGL,RIR,1,chemical
4399,RIGL,AIZL,1,chemical
4400,RIS,RIML,1,chemical
4401,RIS,SMDDR,1,chemical
4402,URYVL,RIS,1,chemical
4403,URYVL,RIBL,1,chemical
4404,RIS,AVL,3,chemical
4405,RIS,RIMR,3,chemical
4406,RIS,RMDR,3,chemical
4407,HSNR,AIZL,2,chemical
4408,HSNR,AWBL,2,chemical
4409,HSNL,HSNR,2,chemical
4410,HSNL,AIZL,2,chemical
4411,AWBL,AIZL,1,chemical
4412,AWBL,AIYL,1,chemical
4413,AWAL,AIZL,1,chemical
4414,AWAL,ASEL,1,chemical
4415,AWAL,AIZL,1,chemical
4416,AWAL,ASEL,1,chemical
4417,HSNR,AIZL,1,chemical
4418,HSNR,AIAL,1,chemical
4419,HSNL,AIZL,1,chemical
4420,HSNL,AIAL,1,chemical
4421,ASHL,AIZL,1,chemical
4422,ASHL,ADFL,1,chemical
4423,ASHL,HSNL,1,chemical
4424,AWAL,AWBL,3,chemical
4425,AWAL,AIZL,3,chemical
4426,AWAL,ASEL,3,chemical
4427,AIYL,AIZL,1,chemical
4428,AIYL,AFDL,1,chemical
4429,RIR,BAGR,1,chemical
4430,RIR,AIZL,1,chemical
4431,RIS,RMDL,2,chemical
